cell_number	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179
82.0	3.942e-06	9.721e-05	0.5151	4.724e-09	2.57e-05	9.002e-12	2.941e-12	8.451e-15	8.451e-15	2.209	0.00386	0.01458	1.793e-10	7.711e-10	0.09942	3.926e-10	0.0003619	0.000567	2.158e-11	8.497e-06	6.215e-10	4.976e-10	1.881e-11	6.596e-13	2.264e-14	1.629e-13	5.082e-10	5.423e-17	2.245	0.06712	1984.0	14.31	0.02679	1.804e-09	9.002e-12	0.0008659	64.01	7.54e-06	0.0003547	1.946e-05	0.0001105	2.516e-05	8.451e-15	8.13e-07	0.0008101	1645000.0	24520.0	0.05468	0.003	0.0003626	0.000264	243.4	65.61	1.599e-06	0.3635	1.599e-06	1.365e-08	0.3635	0.000104	8.241e-08	6.403e-09	1650000.0	23340.0	6.457e-07	4.423e-06	1.447e-07	47.19	0.0001608	8.064e-06	2.03e-06	8.171e-10	0.007161	0.006115	2.941e-12	8.451e-15	0.01007	0.05845	1.324e-08	5474.0	0.0001664	2.906e-06	65.27	4.166e-06	2.554e-07	0.005708	0.0001045	9.786e-11	0.8882	1.806e-07	0.008753	0.0002829	4.077	5.372	49750000.0	0.001386	0.001258	1.503e-05	0.0001087	0.1925	3.436e-07	4.039	0.003069	135.1	2.516e-05	49750000.0	6.317e-10	0.00833	8.13e-07	3.968e-19	0.001649	139.6	3.409e-07	1999.0	4734.0	2.011	50.64	1195.0	0.07547	816.2	267.9	64.91	6.282e-31	2.757e-11	2.757e-11	0.003622	0.0009201	1.634e-05	0.5952	2.234e-11	1.346e-06	0.0	2.757e-11	3.715e-14	3.715e-14	1.215e-07	0.0001106	2.9e-28	2.116e-07	8.534e-11	0.04582	0.08355	5.665e-08	0.184	124.7	1.503e-10	6.97e-19	1.089e-05	5.653e-07	3.645e-06	1.679e-36	1.798e-22	3.855e-20	0.0004315	5.896e-05	8.384e-05	1.043e-09	3.751e-10	3.444e-10	6.032e-10	362.9	9.369e-07	0.0001924	89.82	0.03056	0.0004448	2.508e-06	9.234e-60	9.234e-60	145.7	1.804	1.939e-05	1.997e-05	2.644e-06	4.898e-07	109.3	3.587e-245	0.000733	0.7963	69.8	3.548e-06
83.0	4.636e-06	0.000116	0.4679	7.015e-09	2.777e-05	9.639e-12	2.971e-12	7.718e-15	7.718e-15	2.554	0.00348	0.0132	1.796e-10	7.803e-10	0.1084	4.56e-10	0.0003542	0.0008261	3.091e-11	1.157e-05	1.071e-09	7.137e-10	2.695e-11	1.251e-12	2.791e-14	2.008e-13	8.757e-10	6.183e-17	2.593	0.07302	2113.0	14.24	0.0339	2.245e-09	9.639e-12	0.001024	64.33	1.017e-05	0.0005895	2.103e-05	0.0001195	2.715e-05	7.718e-15	8.199e-07	0.0008478	1570000.0	22920.0	0.04958	0.002406	0.0003091	0.0002536	197.0	78.38	1.878e-06	0.4058	1.878e-06	1.379e-08	0.4058	0.000147	1.281e-07	6.473e-09	1575000.0	22010.0	5.786e-07	4.065e-06	1.623e-07	49.81	0.0002673	8.718e-06	2.194e-06	7.886e-10	0.006091	0.007979	2.971e-12	7.718e-15	0.008993	0.05233	1.087e-08	4753.0	0.0002084	4.819e-06	77.71	4.969e-06	2.754e-07	0.008601	0.0001064	1.008e-10	0.8338	1.922e-07	0.01045	0.0003156	3.158	6.13	49620000.0	0.001739	0.002091	1.624e-05	0.0001175	0.2907	3.856e-07	3.982	0.00261	160.2	2.715e-05	49620000.0	6.1e-10	0.007067	8.199e-07	3.595e-19	0.001759	165.4	3.721e-07	2127.0	4051.0	2.578	53.04	926.3	0.09031	717.0	234.4	65.17	6.975e-31	2.952e-11	2.952e-11	0.003021	0.0007658	1.591e-05	0.7583	2.56e-11	1.524e-06	0.0	2.952e-11	3.183e-14	3.183e-14	1.138e-07	0.000112	2.491e-28	2.006e-07	9.163e-11	0.06317	0.1157	5.392e-08	0.1671	143.9	9.382e-11	2.803e-19	1.13e-05	5.678e-07	3.932e-06	5.26e-37	1.511e-22	2.097e-20	0.0005546	7.578e-05	0.0001077	1.643e-09	5.885e-10	5.399e-10	9.482e-10	411.1	1.311e-06	0.0002677	105.3	0.03411	0.000492	2.387e-06	2.317e-57	2.317e-57	159.5	1.83	2.399e-05	2.471e-05	2.516e-06	4.662e-07	115.2	6.302e-236	0.0009752	0.8286	80.96	3.377e-06
84.0	5.418e-06	0.0001376	0.425	1.075e-08	2.983e-05	1.025e-11	2.961e-12	7.051e-15	7.051e-15	2.978	0.003135	0.01194	1.8e-10	7.906e-10	0.1183	5.324e-10	0.0003455	0.001209	4.449e-11	1.572e-05	1.871e-09	1.028e-09	3.878e-11	2.482e-12	3.482e-14	2.505e-13	1.53e-09	7.098e-17	3.019	0.07952	2233.0	13.96	0.04231	2.753e-09	1.025e-11	0.001185	63.75	1.372e-05	0.001007	2.259e-05	0.0001283	2.91e-05	7.051e-15	8.154e-07	0.000887	1496000.0	21330.0	0.04495	0.00191	0.0002617	0.0002424	157.3	93.1	2.193e-06	0.4472	2.193e-06	1.396e-08	0.4472	0.0002084	2.063e-07	6.553e-09	1500000.0	20630.0	5.152e-07	3.705e-06	1.803e-07	52.19	0.0004567	9.366e-06	2.356e-06	7.591e-10	0.005144	0.01069	2.961e-12	7.051e-15	0.008022	0.04682	8.692e-09	4103.0	0.0002614	8.336e-06	91.99	5.895e-06	2.994e-07	0.0131	0.000108	1.043e-10	0.7662	2.011e-07	0.01222	0.0003425	2.404	6.927	48780000.0	0.002152	0.003572	1.745e-05	0.0001262	0.4372	4.283e-07	3.869	0.002205	189.0	2.91e-05	48780000.0	5.874e-10	0.005953	8.154e-07	3.257e-19	0.001844	195.0	4.082e-07	2247.0	3442.0	3.262	55.1	706.7	0.1059	626.8	205.2	64.53	7.761e-31	3.139e-11	3.139e-11	0.002506	0.0006338	1.54e-05	0.9674	2.944e-11	1.708e-06	0.0	3.139e-11	2.71e-14	2.71e-14	1.06e-07	0.0001119	2.139e-28	1.9e-07	9.865e-11	0.08602	0.1583	5.354e-08	0.1583	165.2	5.616e-11	1.051e-19	1.213e-05	5.883e-07	4.396e-06	1.512e-37	1.294e-22	1.084e-20	0.0007209	9.85e-05	0.0001401	2.605e-09	9.282e-10	8.508e-10	1.499e-09	469.6	1.841e-06	0.0003736	122.8	0.0378	0.0005403	2.272e-06	4.83e-55	4.83e-55	172.3	1.851	2.944e-05	3.033e-05	2.395e-06	4.438e-07	121.5	8.06e-227	0.0013	0.8629	93.39	3.353e-06
85.0	6.282e-06	0.000162	0.3861	1.668e-08	3.185e-05	1.084e-11	2.915e-12	6.443e-15	6.443e-15	3.479	0.002823	0.0108	1.802e-10	8e-10	0.1286	6.198e-10	0.0003342	0.00177	6.4e-11	2.119e-05	3.289e-09	1.48e-09	5.579e-11	5.047e-12	4.37e-14	3.144e-13	2.689e-09	8.157e-17	3.522	0.08623	2346.0	13.51	0.05216	3.337e-09	1.084e-11	0.001347	62.38	1.841e-05	0.001743	2.413e-05	0.000137	3.101e-05	6.443e-15	8.007e-07	0.0009229	1420000.0	19700.0	0.04075	0.001502	0.00022	0.0002295	123.8	109.8	2.541e-06	0.4858	2.541e-06	1.412e-08	0.4858	0.0002951	3.379e-07	6.624e-09	1423000.0	19180.0	4.536e-07	3.33e-06	1.98e-07	54.35	0.0007903	1.001e-05	2.516e-06	7.269e-10	0.004315	0.01449	2.915e-12	6.443e-15	0.007148	0.04187	6.759e-09	3512.0	0.0003276	1.476e-05	108.1	6.942e-06	3.274e-07	0.02005	0.0001089	1.083e-10	0.6903	2.066e-07	0.01403	0.0003622	1.795	7.739	47320000.0	0.002632	0.006181	1.864e-05	0.0001348	0.654	4.704e-07	3.71	0.001849	221.3	3.101e-05	47330000.0	5.628e-10	0.004979	8.007e-07	2.951e-19	0.001898	228.2	4.486e-07	2360.0	2906.0	4.081	56.83	531.1	0.1218	544.0	179.8	63.09	8.604e-31	3.319e-11	3.319e-11	0.002068	0.0005217	1.474e-05	1.233	3.378e-11	1.893e-06	0.0	3.319e-11	2.288e-14	2.288e-14	9.766e-08	0.0001101	1.837e-28	1.791e-07	1.059e-10	0.1158	0.2142	7.586e-08	0.2141	188.3	3.23e-11	3.687e-20	1.842e-05	8.612e-07	6.975e-06	4.001e-38	1.55e-22	5.342e-21	0.0009423	0.0001288	0.0001831	4.128e-09	1.463e-09	1.34e-09	2.368e-09	539.4	2.586e-06	0.0005211	142.3	0.04162	0.0005895	2.163e-06	8.366e-53	8.366e-53	183.9	1.863	3.573e-05	3.682e-05	2.28e-06	4.224e-07	127.9	7.462e-218	0.001733	0.8967	107.1	4.751e-06
86.0	7.2e-06	0.0001887	0.3507	2.567e-08	3.386e-05	1.14e-11	2.837e-12	5.888e-15	5.888e-15	4.036	0.002541	0.009769	1.792e-10	8.046e-10	0.1379	7.101e-10	0.0003179	0.002568	9.127e-11	2.814e-05	5.737e-09	2.11e-09	7.957e-11	1.024e-11	5.463e-14	3.931e-13	4.69e-09	9.301e-17	4.081	0.09229	2452.0	12.92	0.06367	4.004e-09	1.14e-11	0.001504	60.33	2.437e-05	0.003005	2.565e-05	0.0001457	3.289e-05	5.888e-15	7.772e-07	0.0009466	1336000.0	17980.0	0.03693	0.001171	0.0001837	0.0002135	95.57	128.0	2.913e-06	0.5184	2.913e-06	1.418e-08	0.5184	0.0004136	5.508e-07	6.655e-09	1339000.0	17600.0	3.918e-07	2.93e-06	2.143e-07	56.31	0.001363	1.064e-05	2.675e-06	6.892e-10	0.003594	0.01952	2.837e-12	5.888e-15	0.006362	0.03741	5.107e-09	2970.0	0.0004088	2.619e-05	125.5	8.086e-06	3.58e-07	0.0306	0.000108	1.122e-10	0.6107	2.078e-07	0.01584	0.0003744	1.312	8.52	45360000.0	0.003187	0.01066	1.983e-05	0.0001433	0.9699	5.09e-07	3.515	0.00154	256.5	3.289e-05	45360000.0	5.339e-10	0.004137	7.772e-07	2.673e-19	0.001913	264.1	4.911e-07	2465.0	2437.0	5.057	58.26	393.4	0.1379	467.0	157.5	60.96	9.42e-31	3.491e-11	3.491e-11	0.001697	0.0004272	1.383e-05	1.566	3.832e-11	2.067e-06	0.0	3.491e-11	1.907e-14	1.907e-14	8.836e-08	0.0001065	1.576e-28	1.674e-07	1.123e-10	0.1541	0.2865	1.063e-07	0.2864	213.2	1.793e-11	1.218e-20	2.75e-05	1.237e-06	1.09e-05	9.843e-39	1.803e-22	2.522e-21	0.001227	0.0001677	0.0002384	6.479e-09	2.283e-09	2.089e-09	3.704e-09	619.9	3.616e-06	0.0007234	164.1	0.04559	0.00064	2.059e-06	1.206e-50	1.206e-50	193.8	1.857	4.269e-05	4.401e-05	2.17e-06	4.021e-07	133.8	4.961e-209	0.002301	0.926	122.0	6.66e-06
87.0	8.122e-06	0.0002163	0.3183	3.826e-08	3.585e-05	1.194e-11	2.733e-12	5.38e-15	5.38e-15	4.599	0.002285	0.008828	1.76e-10	7.997e-10	0.1445	7.886e-10	0.0002947	0.003653	1.277e-10	3.642e-05	9.764e-09	2.951e-09	1.113e-10	2.01e-11	6.724e-14	4.838e-13	7.983e-09	1.041e-16	4.644	0.09643	2550.0	12.22	0.07707	4.766e-09	1.194e-11	0.001657	57.75	3.148e-05	0.005076	2.715e-05	0.0001542	3.473e-05	5.38e-15	7.465e-07	0.0009471	1241000.0	16140.0	0.03345	0.0009052	0.0001524	0.0001933	72.23	146.9	3.287e-06	0.5412	3.287e-06	1.408e-08	0.5412	0.0005679	8.726e-07	6.608e-09	1243000.0	15860.0	3.295e-07	2.499e-06	2.276e-07	58.1	0.002302	1.127e-05	2.832e-06	6.435e-10	0.002975	0.02571	2.733e-12	5.38e-15	0.005656	0.0334	3.748e-09	2472.0	0.0005052	4.545e-05	143.5	9.272e-06	3.894e-07	0.04601	0.0001044	1.154e-10	0.5315	2.037e-07	0.01764	0.0003792	0.9341	9.199	43010000.0	0.00383	0.018	2.1e-05	0.0001517	1.42	5.405e-07	3.298	0.001275	292.8	3.473e-05	43010000.0	4.987e-10	0.003414	7.465e-07	2.42e-19	0.001878	301.0	5.323e-07	2563.0	2030.0	6.216	59.43	287.6	0.154	394.9	137.9	58.3	1.007e-30	3.656e-11	3.656e-11	0.001388	0.0003483	1.261e-05	1.968	4.249e-11	2.213e-06	0.0	3.656e-11	1.566e-14	1.566e-14	7.777e-08	0.0001011	1.351e-28	1.542e-07	1.164e-10	0.2028	0.3792	1.476e-07	0.3791	239.6	9.664e-12	3.832e-21	4.039e-05	1.745e-06	1.679e-05	2.281e-39	2.046e-22	1.151e-21	0.001573	0.0002149	0.0003056	9.958e-09	3.488e-09	3.189e-09	5.673e-09	708.4	5.005e-06	0.0009934	188.1	0.04973	0.0006922	1.959e-06	1.453e-48	1.453e-48	201.8	1.823	4.997e-05	5.154e-05	2.065e-06	3.826e-07	138.4	2.342e-200	0.003028	0.9449	138.1	9.241e-06
88.0	8.977e-06	0.0002431	0.2887	5.411e-08	3.781e-05	1.246e-11	2.609e-12	4.911e-15	4.911e-15	5.091	0.002052	0.007969	1.699e-10	7.812e-10	0.1462	8.37e-10	0.000264	0.005041	1.734e-10	4.547e-05	1.595e-08	4.003e-09	1.511e-10	3.721e-11	8.053e-14	5.794e-13	1.304e-08	1.13e-16	5.134	0.09739	2642.0	11.45	0.09266	5.638e-09	1.246e-11	0.001802	54.77	3.928e-05	0.008276	2.864e-05	0.0001627	3.653e-05	4.911e-15	7.105e-07	0.0009153	1131000.0	14170.0	0.03027	0.0006953	0.0001257	0.000169	53.29	165.1	3.637e-06	0.5506	3.637e-06	1.374e-08	0.5506	0.0007557	1.316e-06	6.449e-09	1133000.0	13970.0	2.678e-07	2.052e-06	2.36e-07	59.73	0.003753	1.189e-05	2.987e-06	5.885e-10	0.002447	0.03259	2.609e-12	4.911e-15	0.00502	0.02978	2.676e-09	2019.0	0.0006155	7.549e-05	160.8	1.042e-05	4.184e-07	0.06743	9.735e-05	1.17e-10	0.4558	1.94e-07	0.01941	0.0003774	0.6473	9.698	40410000.0	0.004574	0.02935	2.216e-05	0.00016	2.042	5.606e-07	3.066	0.001049	327.4	3.653e-05	40410000.0	4.563e-10	0.0028	7.105e-07	2.189e-19	0.001792	336.1	5.672e-07	2654.0	1681.0	7.589	60.37	207.8	0.1698	328.0	120.5	55.25	1.041e-30	3.815e-11	3.815e-11	0.00113	0.000283	1.108e-05	2.436	4.555e-11	2.315e-06	0.0	3.815e-11	1.261e-14	1.261e-14	6.608e-08	9.382e-05	1.157e-28	1.39e-07	1.165e-10	0.2644	0.4969	2.028e-07	0.4967	267.4	5.099e-12	1.165e-21	5.849e-05	2.426e-06	2.552e-05	5.074e-40	2.276e-22	5.125e-22	0.001963	0.0002682	0.0003813	1.482e-08	5.158e-09	4.71e-09	8.411e-09	800.4	6.818e-06	0.001342	214.5	0.05406	0.0007464	1.863e-06	1.466e-46	1.466e-46	208.0	1.754	5.702e-05	5.884e-05	1.964e-06	3.639e-07	140.7	7.746e-192	0.003927	0.9478	155.2	1.27e-05
89.0	9.691e-06	0.0002668	0.2614	7.151e-08	3.973e-05	1.295e-11	2.47e-12	4.476e-15	4.476e-15	5.433	0.00184	0.007183	1.606e-10	7.469e-10	0.142	8.414e-10	0.0002274	0.006691	2.266e-10	5.436e-05	2.467e-08	5.225e-09	1.975e-10	6.363e-11	9.3e-14	6.691e-13	2.017e-08	1.183e-16	5.472	0.0944	2728.0	10.65	0.1107	6.632e-09	1.295e-11	0.001939	51.52	4.696e-05	0.01288	3.009e-05	0.0001709	3.827e-05	4.476e-15	6.705e-07	0.0008489	1010000.0	12130.0	0.02735	0.0005311	0.000103	0.000142	38.39	181.3	3.931e-06	0.5445	3.931e-06	1.313e-08	0.5445	0.0009669	1.861e-06	6.159e-09	1011000.0	12000.0	2.099e-07	1.614e-06	2.384e-07	61.21	0.005839	1.25e-05	3.138e-06	5.25e-10	0.002001	0.03934	2.47e-12	4.476e-15	0.004449	0.02653	1.864e-09	1617.0	0.0007359	0.0001181	175.9	1.143e-05	4.421e-07	0.09543	8.711e-05	1.166e-10	0.386	1.79e-07	0.02112	0.00037	0.4363	9.95	37640000.0	0.005433	0.04567	2.329e-05	0.0001681	2.875	5.663e-07	2.829	0.0008574	357.6	3.827e-05	37640000.0	4.073e-10	0.002283	6.705e-07	1.977e-19	0.001656	366.4	5.911e-07	2739.0	1383.0	9.207	61.09	148.6	0.1853	267.3	105.1	51.92	1.033e-30	3.965e-11	3.965e-11	0.0009186	0.0002293	9.33e-06	2.959	4.684e-11	2.356e-06	0.0	3.965e-11	9.965e-15	9.965e-15	5.398e-08	8.52e-05	9.883e-29	1.221e-07	1.119e-10	0.3412	0.6446	2.761e-07	0.6444	296.1	2.658e-12	3.483e-22	8.362e-05	3.328e-06	3.833e-05	1.107e-40	2.493e-22	2.256e-22	0.002363	0.0003229	0.0004591	2.118e-08	7.321e-09	6.678e-09	1.197e-08	889.9	9.104e-06	0.001775	243.2	0.0586	0.0008028	1.771e-06	1.245e-44	1.245e-44	212.2	1.647	6.321e-05	6.526e-05	1.866e-06	3.459e-07	140.1	1.766e-183	0.005	0.9315	173.2	1.729e-05
90.0	1.02e-05	0.0002855	0.2363	8.77e-08	4.158e-05	1.341e-11	2.32e-12	4.071e-15	4.071e-15	5.571	0.001647	0.006461	1.483e-10	6.977e-10	0.1321	7.992e-10	0.0001884	0.008506	2.838e-10	6.204e-05	3.59e-08	6.535e-09	2.474e-10	9.95e-11	1.031e-13	7.418e-13	2.936e-08	1.189e-16	5.604	0.0876	2805.0	9.829	0.1314	7.76e-09	1.341e-11	0.002067	48.08	5.361e-05	0.019	3.149e-05	0.0001789	3.992e-05	4.071e-15	6.278e-07	0.0007539	882500.0	10120.0	0.02467	0.000404	8.398e-05	0.0001148	27.06	194.0	4.145e-06	0.5231	4.145e-06	1.225e-08	0.5231	0.001185	2.45e-06	5.748e-09	883300.0	10030.0	1.589e-07	1.217e-06	2.343e-07	62.52	0.008618	1.308e-05	3.284e-06	4.562e-10	0.001627	0.045	2.32e-12	4.071e-15	0.003935	0.02359	1.275e-09	1271.0	0.0008617	0.0001726	187.6	1.224e-05	4.58e-07	0.1298	7.466e-05	1.141e-10	0.3232	1.6e-07	0.02275	0.0003578	0.287	9.921	34800000.0	0.006416	0.0674	2.438e-05	0.0001759	3.949	5.564e-07	2.592	0.0006972	380.6	3.992e-05	34800000.0	3.542e-10	0.001851	6.278e-07	1.783e-19	0.001482	389.4	6.007e-07	2815.0	1132.0	11.1	61.6	105.4	0.2001	213.9	91.39	48.43	9.804e-31	4.106e-11	4.106e-11	0.0007454	0.0001856	7.527e-06	3.516	4.606e-11	2.332e-06	0.0	4.106e-11	7.735e-15	7.735e-15	4.241e-08	7.584e-05	8.419e-29	1.043e-07	1.026e-10	0.436	0.8279	3.725e-07	0.8277	325.5	1.384e-12	1.043e-22	0.0001181	4.513e-06	5.685e-05	2.423e-41	2.704e-22	9.939e-23	0.002735	0.0003737	0.0005313	2.897e-08	9.938e-09	9.054e-09	1.631e-08	971.1	1.189e-05	0.002296	274.4	0.06334	0.0008614	1.681e-06	8.924e-43	8.924e-43	214.6	1.508	6.8e-05	7.026e-05	1.772e-06	3.284e-07	136.5	2.73e-175	0.006234	0.8952	192.0	2.333e-05
91.0	1.049e-05	0.000298	0.213	9.985e-08	4.329e-05	1.382e-11	2.164e-12	3.693e-15	3.693e-15	5.494	0.001471	0.005798	1.339e-10	6.371e-10	0.1178	7.201e-10	0.0001507	0.01035	3.407e-10	6.762e-05	4.913e-08	7.834e-09	2.97e-10	1.422e-10	1.097e-13	7.892e-13	4.017e-08	1.15e-16	5.519	0.07797	2873.0	9.011	0.155	9.025e-09	1.382e-11	0.002183	44.57	5.844e-05	0.02658	3.279e-05	0.0001862	4.143e-05	3.693e-15	5.834e-07	0.0006428	755300.0	8234.0	0.02219	0.0003066	6.81e-05	8.961e-05	18.76	202.5	4.267e-06	0.4888	4.267e-06	1.118e-08	0.4888	0.00139	3.003e-06	5.244e-09	755800.0	8172.0	1.17e-07	8.839e-07	2.24e-07	63.59	0.01206	1.363e-05	3.42e-06	3.865e-10	0.001316	0.04877	2.164e-12	3.693e-15	0.003473	0.02093	8.629e-10	984.7	0.0009873	0.0002355	195.2	1.277e-05	4.651e-07	0.1696	6.147e-05	1.094e-10	0.2681	1.387e-07	0.02427	0.0003418	0.185	9.621	31940000.0	0.00753	0.09428	2.539e-05	0.0001832	5.29	5.321e-07	2.36	0.0005641	395.0	4.143e-05	31940000.0	3.002e-10	0.001493	5.834e-07	1.604e-19	0.001287	403.5	5.947e-07	2882.0	921.2	13.28	61.88	74.25	0.2141	168.6	79.12	44.86	8.917e-31	4.232e-11	4.232e-11	0.0006048	0.0001502	5.841e-06	4.085	4.334e-11	2.246e-06	0.0	4.232e-11	5.921e-15	5.921e-15	3.22e-08	6.642e-05	7.147e-29	8.664e-08	9.003e-11	0.5515	1.052	4.982e-07	1.052	355.0	7.256e-13	3.185e-23	0.0001649	6.054e-06	8.328e-05	5.446e-42	2.916e-22	4.438e-23	0.003042	0.0004157	0.000591	3.794e-08	1.291e-08	1.175e-08	2.125e-08	1040.0	1.521e-05	0.002903	308.0	0.06825	0.0009218	1.595e-06	5.423e-41	5.423e-41	215.4	1.348	7.111e-05	7.353e-05	1.681e-06	3.115e-07	130.2	2.809e-167	0.007605	0.8419	211.4	3.12e-05
92.0	1.054e-05	0.0003042	0.1915	1.062e-07	4.484e-05	1.417e-11	2.004e-12	3.34e-15	3.34e-15	5.233	0.00131	0.00519	1.185e-10	5.699e-10	0.1013	6.208e-10	0.0001172	0.01211	3.933e-10	7.069e-05	6.351e-08	9.031e-09	3.429e-10	1.871e-10	1.124e-13	8.087e-13	5.193e-08	1.075e-16	5.25	0.06691	2928.0	8.211	0.1814	1.043e-08	1.417e-11	0.002284	41.03	6.108e-05	0.03536	3.396e-05	0.0001929	4.276e-05	3.34e-15	5.383e-07	0.000529	635100.0	6557.0	0.01991	0.0002323	5.498e-05	6.807e-05	12.85	206.5	4.296e-06	0.4457	4.296e-06	9.987e-09	0.4457	0.001567	3.446e-06	4.686e-09	635500.0	6517.0	8.431e-08	6.229e-07	2.091e-07	64.4	0.01603	1.412e-05	3.541e-06	3.2e-10	0.00106	0.05032	2.004e-12	3.34e-15	0.00306	0.01854	5.82e-10	754.9	0.001108	0.0003013	198.5	1.304e-05	4.636e-07	0.2132	4.892e-05	1.033e-10	0.2206	1.172e-07	0.02565	0.000323	0.1176	9.095	29130000.0	0.008774	0.1254	2.631e-05	0.0001897	6.911	4.965e-07	2.136	0.0004543	400.4	4.276e-05	29130000.0	2.486e-10	0.0012	5.383e-07	1.439e-19	0.001088	408.4	5.745e-07	2936.0	746.3	15.76	61.9	52.09	0.2268	131.5	68.17	41.27	7.812e-31	4.341e-11	4.341e-11	0.000491	0.0001216	4.39e-06	4.645	3.921e-11	2.11e-06	0.0	4.341e-11	4.49e-15	4.489e-15	2.378e-08	5.747e-05	6.044e-29	7.013e-08	7.592e-11	0.6903	1.324	6.601e-07	1.323	384.3	3.862e-13	1.005e-23	0.0002276	8.038e-06	0.0001204	1.277e-42	3.135e-22	2.026e-23	0.003265	0.0004461	0.0006343	4.777e-08	1.611e-08	1.464e-08	2.662e-08	1094.0	1.907e-05	0.003595	344.2	0.07332	0.0009835	1.51e-06	2.805e-39	2.805e-39	214.9	1.179	7.251e-05	7.506e-05	1.592e-06	2.951e-07	121.9	1.891e-159	0.009088	0.7767	231.4	4.134e-05
93.0	1.041e-05	0.0003044	0.1716	1.067e-07	4.617e-05	1.446e-11	1.844e-12	3.011e-15	3.011e-15	4.845	0.001164	0.004632	1.032e-10	5.011e-10	0.08459	5.172e-10	8.927e-05	0.01368	4.39e-10	7.136e-05	7.82e-08	1.007e-08	3.827e-10	2.296e-10	1.116e-13	8.028e-13	6.393e-08	9.765e-17	4.855	0.05575	2969.0	7.44	0.2106	1.196e-08	1.446e-11	0.00237	37.54	6.157e-05	0.04499	3.497e-05	0.0001986	4.386e-05	3.011e-15	4.934e-07	0.0004234	526600.0	5132.0	0.01781	0.0001759	4.422e-05	5.068e-05	8.748	206.5	4.243e-06	0.3982	4.243e-06	8.774e-09	0.3982	0.001708	3.742e-06	4.117e-09	526900.0	5106.0	5.998e-08	4.294e-07	1.911e-07	64.9	0.0204	1.454e-05	3.647e-06	2.6e-10	0.0008508	0.04979	1.844e-12	3.011e-15	0.002689	0.01638	3.93e-10	575.0	0.001222	0.0003652	197.9	1.305e-05	4.546e-07	0.2593	3.79e-05	9.605e-11	0.1803	9.679e-08	0.02686	0.0003021	0.07412	8.413	26410000.0	0.01015	0.1596	2.71e-05	0.0001954	8.825	4.538e-07	1.922	0.0003646	397.5	4.386e-05	26410000.0	2.021e-10	0.0009606	4.934e-07	1.287e-19	0.0008991	404.9	5.434e-07	2977.0	602.2	18.53	61.65	36.43	0.238	101.9	58.45	37.75	6.639e-31	4.428e-11	4.429e-11	0.0003989	9.858e-05	3.22e-06	5.184	3.436e-11	1.942e-06	0.0	4.429e-11	3.384e-15	3.385e-15	1.721e-08	4.93e-05	5.091e-29	5.554e-08	6.196e-11	0.8552	1.647	8.666e-07	1.647	413.0	2.09e-13	3.288e-24	0.0003104	1.056e-05	0.0001717	3.145e-43	3.363e-22	9.489e-24	0.003401	0.0004647	0.0006607	5.82e-08	1.944e-08	1.764e-08	3.226e-08	1135.0	2.355e-05	0.004377	383.0	0.07848	0.001046	1.428e-06	1.239e-37	1.239e-37	213.4	1.013	7.242e-05	7.508e-05	1.506e-06	2.791e-07	112.4	8.205e-152	0.01066	0.7052	251.7	5.428e-05
